,null,dipole,polar,homo,lumo,gap
5935,5935,2.92719841003,59.944694519,-0.277777194977,-0.0830453038216,0.193580970168
5936,5936,2.41710805893,75.2892379761,-0.244353160262,0.0100449174643,0.240990251303
5937,5937,1.5939155817,82.3517379761,-0.247182756662,0.0610664412379,0.298088520765
5938,5938,2.22512936592,80.2313232422,-0.236668661237,0.0268773008138,0.268654763699
5939,5939,2.48220920563,75.4847488403,-0.244078814983,-0.0138528458774,0.223918378353
5940,5940,2.95066094398,71.0385437012,-0.245837569237,0.00221157260239,0.235559433699
5941,5941,3.16238880157,76.4185256958,-0.231664896011,0.00731713324785,0.227530837059
5942,5942,3.59574627876,74.2980194092,-0.230298921466,-0.030158277601,0.205229237676
5943,5943,3.12180233002,70.4146652222,-0.243558332324,-0.0198525041342,0.209546670318
5944,5944,2.25298261642,71.9593353271,-0.253091812134,0.0159887224436,0.264795958996
5945,5945,3.14959549904,59.4400062561,-0.261799603701,-0.0368287973106,0.205239534378
5946,5946,3.26321744919,65.9246292114,-0.270581513643,-0.0790131986141,0.193580970168
5947,5947,3.28927183151,71.5041351318,-0.23405380547,-0.0143819414079,0.211817726493
5948,5948,2.12101197243,80.2287139893,-0.232842952013,0.0349054932594,0.264096945524
5949,5949,2.20069003105,71.8314208984,-0.253068327904,0.0208205394447,0.275095432997
5950,5950,3.13289117813,64.5959091187,-0.269971460104,-0.0627399384975,0.198524847627
5951,5951,1.78296494484,82.5381622314,-0.233206287026,0.0514343008399,0.272393345833
5952,5952,0.846706748009,85.8081893921,-0.231718435884,0.0160878375173,0.233744323254
5953,5953,3.17471599579,74.1387252808,-0.234324648976,0.00554837472737,0.233518123627
5954,5954,0.294190913439,86.8235397339,-0.23068484664,0.0278197899461,0.253511488438
5955,5955,2.48038196564,81.0752716064,-0.232230767608,0.0608243457973,0.285216987133
5956,5956,3.21450448036,81.3018112183,-0.24023373425,0.0264212824404,0.259671509266
5957,5957,1.43726277351,83.7721862793,-0.238030642271,0.0500115156174,0.27953851223
5958,5958,2.28754377365,80.7385940552,-0.238643199205,0.0185786746442,0.268415927887
5959,5959,0.153449088335,93.1639709473,-0.2602622509,0.0742046907544,0.321687221527
5960,5960,1.54502344131,81.3554840088,-0.242499917746,0.0627125203609,0.289383649826
5961,5961,2.03424692154,75.3266067505,-0.24237434566,0.0301598235965,0.266532063484
5962,5962,3.49794387817,65.0855407715,-0.247284755111,-0.0444671548903,0.193580970168
5963,5963,2.20127272606,80.301071167,-0.235484868288,0.0275652781129,0.267290890217
5964,5964,2.2372546196,79.7247924805,-0.236454293132,0.0300299618393,0.266732126474
5965,5965,2.13729381561,71.8100891113,-0.249218791723,0.0255646333098,0.255413591862
5966,5966,2.05187058449,81.143737793,-0.234980076551,0.0270912628621,0.260272234678
5967,5967,1.82962214947,82.3328094482,-0.249306887388,0.0748479366302,0.297357857227
5968,5968,1.38683402538,84.6056747437,-0.242053329945,0.0819337517023,0.306251823902
5969,5969,3.07054448128,70.2513427734,-0.25215280056,-0.0187506340444,0.224317371845
5970,5970,2.03578448296,78.9009475708,-0.251012831926,0.0582486353815,0.287621349096
5971,5971,2.02572393417,77.8660507202,-0.245831638575,0.0605997256935,0.285616487265
5972,5972,3.13056874275,62.4912376404,-0.258885025978,-0.0482290051877,0.201064437628
5973,5973,2.71857595444,74.9965896606,-0.244349613786,0.011734877713,0.252109736204
5974,5974,2.12614226341,72.1059494019,-0.253765583038,0.0242739580572,0.279672682285
5975,5975,2.80912303925,73.7884063721,-0.251592308283,0.0264212824404,0.265043109655
5976,5976,1.44365942478,83.0597763062,-0.240855485201,0.0527685247362,0.289079815149
5977,5977,2.66244864464,74.0691452026,-0.244108960032,-0.0147862918675,0.225653678179
5978,5978,1.47613370419,82.6101379395,-0.240082234144,0.0556275211275,0.285721004009
5979,5979,1.54318165779,81.8369827271,-0.240922138095,0.0581443458796,0.286712616682
5980,5980,3.13612246513,69.3025817871,-0.252906501293,-0.0271749608219,0.219912558794
5981,5981,3.25048136711,71.3905792236,-0.233216047287,-0.0141465738416,0.21100063622
5982,5982,1.85061502457,81.821937561,-0.248728439212,0.0785332769156,0.305095463991
5983,5983,3.08719873428,67.685043335,-0.253981620073,-0.0276660472155,0.214865922928
5984,5984,0.215476512909,89.2958602905,-0.235603481531,0.0767992436886,0.311404496431
5985,5985,2.10950613022,72.7350921631,-0.245700716972,0.0189163256437,0.244476854801
5986,5986,2.65389204025,69.0852279663,-0.25217872858,-0.0234451331198,0.221367150545
5987,5987,3.61920547485,67.9711532593,-0.254754543304,-0.0483766011894,0.193580970168
5988,5988,0.956293940544,85.638168335,-0.221266835928,0.0442741550505,0.265406548977
5989,5989,1.3785712719,84.4573822021,-0.241706475616,0.0809856653214,0.303799450397
5990,5990,3.11971759796,76.2505722046,-0.2427932024,-0.0118927620351,0.218606650829
5991,5991,3.4742462635,73.1053848267,-0.243668526411,0.00597067549825,0.239862337708
5992,5992,2.45608115196,74.2960968018,-0.249111250043,-0.0134785175323,0.218923300505
5993,5993,2.86204147339,79.7309875488,-0.257334113121,0.0264212824404,0.256928443909
5994,5994,2.54856395721,71.2988433838,-0.247123584151,-0.0067480057478,0.224176988006
5995,5995,2.20512938499,78.4233627319,-0.236954912543,0.0388893522322,0.268626689911
5996,5996,1.99188029766,78.2636871338,-0.246510475874,0.0678524002433,0.292242884636
5997,5997,2.2302646637,77.8609542847,-0.238022193313,0.0413198955357,0.270147800446
5998,5998,2.83738899231,70.7116928101,-0.248303502798,0.0119714699686,0.244482934475
5999,5999,3.01400542259,69.6569366455,-0.25010702014,-0.0186129659414,0.226802125573
6000,6000,2.98064017296,77.9461593628,-0.230422198772,0.021314561367,0.248604655266
6001,6001,1.97514688969,78.0540542603,-0.247062757611,0.0599108748138,0.286288976669
6002,6002,3.17511320114,71.6309967041,-0.244807749987,-0.0168803408742,0.213372632861
6003,6003,2.2471344471,78.5413589478,-0.238241493702,0.0352040417492,0.268657207489
6004,6004,1.92374575138,81.8906478882,-0.250746488571,0.0405147373676,0.269444525242
6005,6005,0.879793286324,85.914932251,-0.231388807297,0.0157096013427,0.23873975873
6006,6006,1.48188018799,88.5532302856,-0.259703785181,0.0841085165739,0.317301124334
6007,6007,3.16819858551,67.9067459106,-0.243074148893,-0.0166176855564,0.212153747678
6008,6008,2.28465437889,74.5006027222,-0.241813600063,0.00887321680784,0.241809517145
6009,6009,2.74809598923,75.2105484009,-0.245793759823,0.0119290025905,0.257887035608
6010,6010,2.89125609398,71.4428710938,-0.243141293526,0.0122207831591,0.251927107573
6011,6011,2.22224640846,74.7321014404,-0.241282880306,0.0122623331845,0.244207188487
6012,6012,3.00281476974,77.5973815918,-0.231625497341,0.016303062439,0.244115352631
6013,6013,1.98208224773,77.5777740479,-0.244818776846,0.0693070888519,0.291581869125
6014,6014,2.69125199318,68.8376617432,-0.250929445028,-0.0110208429396,0.225924313068
6015,6015,3.02186322212,69.8014526367,-0.249956607819,-0.018411513418,0.226987168193
6016,6016,2.96670460701,66.9282073975,-0.24770283699,-0.0238384865224,0.214941859245
6017,6017,2.93246531487,80.0084533691,-0.236099109054,0.0264212824404,0.261268079281
6018,6018,2.95073413849,70.919303894,-0.245241969824,0.00214629620314,0.242122963071
6019,6019,2.91614055634,74.2989578247,-0.251968502998,0.010317960754,0.242021724582
6020,6020,2.30122256279,80.0115966797,-0.241304531693,0.0226705502719,0.273678541183
6021,6021,2.86118340492,70.4486694336,-0.247992128134,0.00793012790382,0.241127699614
6022,6022,1.99067723751,77.7710113525,-0.245517641306,0.0678596496582,0.291521370411
6023,6023,2.12017130852,75.067237854,-0.241118013859,0.0244082100689,0.257110416889
6024,6024,2.27635979652,77.9522323608,-0.239449694753,0.0377918593585,0.269773006439
6025,6025,1.37292766571,85.6284866333,-0.242766544223,0.0783204585314,0.300653398037
6026,6026,2.01074767113,86.1621322632,-0.22861097753,0.0693109929562,0.274119138718
6027,6027,3.3277349472,62.1170005798,-0.261223256588,-0.0511683933437,0.199666649103
6028,6028,2.88165903091,71.7086486816,-0.243797644973,0.0112955924124,0.250272929668
6029,6029,3.34465384483,76.6637573242,-0.218493506312,-0.00181318260729,0.224182441831
6030,6030,3.11116504669,64.983001709,-0.249729394913,-0.0183659046888,0.214897245169
6031,6031,2.82191324234,71.1062927246,-0.247011601925,0.00887138210237,0.243666991591
6032,6032,1.96091377735,61.2357711792,-0.26841840148,-0.0606939978898,0.20642580092
6033,6033,2.2254793644,80.7724075317,-0.235620945692,0.0259712338448,0.268871277571
6034,6034,1.95554661751,77.2867050171,-0.242928877473,0.073477819562,0.294471293688
6035,6035,2.74022126198,68.2932281494,-0.241519808769,0.027776569128,0.265633404255
6036,6036,1.31414544582,89.4824447632,-0.256413966417,0.0772707909346,0.31229826808
6037,6037,3.00429654121,69.6228485107,-0.250439107418,-0.0178764164448,0.226410105824
6038,6038,2.3549489975,75.2786026001,-0.246434509754,0.00710219331086,0.233959138393
6039,6039,0.202370733023,90.6991424561,-0.235997900367,0.0683013647795,0.305020958185
6040,6040,1.7286990881,80.9237594604,-0.238310441375,0.0145234446973,0.242093101144
6041,6041,3.25230908394,65.703125,-0.260375589132,-0.0448965094984,0.207261860371
6042,6042,3.1684179306,74.1207885742,-0.234524041414,0.00543596409261,0.234501987696
6043,6043,1.9995983839,78.4703445435,-0.243088334799,0.0693314671516,0.284832239151
6044,6044,3.23399925232,77.9232635498,-0.24274879694,0.0176272727549,0.250186175108
6045,6045,1.56588554382,79.3879928589,-0.237056821585,-0.00472791679204,0.220206230879
6046,6046,3.10734438896,77.5764007568,-0.239841550589,0.0194927547127,0.250445097685
6047,6047,1.95736443996,81.4962234497,-0.248616367579,0.0791123136878,0.305765509605
6048,6048,2.63988351822,75.3828125,-0.238134756684,0.00977650098503,0.241392612457
6049,6049,2.57585525513,76.044128418,-0.23930324614,0.00849243998528,0.23936855793
6050,6050,2.14155673981,74.7990493774,-0.241936907172,0.0197020322084,0.255067586899
6051,6051,2.4337785244,78.2813415527,-0.251863658428,-0.00604309886694,0.205965325236
6052,6052,2.90247774124,71.634223938,-0.243477970362,0.011896670796,0.250862985849
6053,6053,2.47499370575,77.5788192749,-0.242917537689,0.00471573509276,0.233614444733
6054,6054,2.73462414742,75.7463912964,-0.246663540602,0.0264212824404,0.263721048832
6055,6055,1.62100982666,81.8120574951,-0.232544332743,0.0339133441448,0.256961524487
6056,6056,3.04160881042,71.2190246582,-0.243717387319,0.00269589014351,0.228890895844
6057,6057,2.74226856232,68.0810165405,-0.241535037756,0.0285089798272,0.26645514369
6058,6058,2.83131861687,71.4430084229,-0.245188161731,0.0090853869915,0.246256500483
6059,6059,2.65687131882,74.5337219238,-0.253713160753,-0.0299427732825,0.198377162218
6060,6060,3.13384199142,69.9285888672,-0.251275479794,-0.0199240408838,0.222110912204
6061,6061,3.01822090149,69.4539718628,-0.253403902054,-0.000598825514317,0.233502492309
6062,6062,2.63699054718,68.0662002563,-0.252128154039,-0.0137962475419,0.230039194226
6063,6063,2.78114247322,74.8335800171,-0.243632420897,0.0264212824404,0.267727583647
6064,6064,2.65514826775,74.1354141235,-0.245208546519,-0.0166439376771,0.224414765835
6065,6065,1.14768493176,89.8426208496,-0.259477466345,0.0724959075451,0.313823729753
6066,6066,2.28860831261,74.7205581665,-0.2419334203,0.0122293718159,0.244597926736
6067,6067,2.07673954964,74.2303009033,-0.242829248309,0.0216147452593,0.257849186659
6068,6068,2.52697944641,73.9174118042,-0.244899302721,-0.00862666592002,0.223239257932
6069,6069,2.14018130302,74.5332260132,-0.245560675859,0.00970918685198,0.235096782446
6070,6070,0.193645685911,87.8968200684,-0.230226233602,0.0275214519352,0.251814395189
6071,6071,0.199552148581,89.9943237305,-0.235303610563,0.0749353915453,0.310645341873
6072,6072,2.64693593979,65.0974731445,-0.255952388048,-0.0157547742128,0.21984910965
6073,6073,3.28510355949,69.4037094116,-0.249018013477,-0.0274596773088,0.20976087451
6074,6074,1.54770982265,79.5445556641,-0.231208249927,0.0240508764982,0.240278840065
6075,6075,2.54466915131,71.7584228516,-0.241736590862,-0.00857619568706,0.22599029541
6076,6076,2.01536107063,74.2120132446,-0.251351892948,0.0664151161909,0.299306690693
6077,6077,2.15766739845,78.7340316772,-0.234654456377,0.0398606620729,0.267946541309
6078,6078,2.91858243942,74.2989578247,-0.245416358113,0.0264212824404,0.268937498331
6079,6079,2.84769296646,71.2711639404,-0.244626715779,0.011917267926,0.255674421787
6080,6080,2.16544818878,80.6723937988,-0.235379934311,0.0277659930289,0.266215801239
6081,6081,1.91155302525,82.0400848389,-0.248202770948,0.0797764956951,0.305157124996
6082,6082,1.98295402527,77.8546295166,-0.246568232775,0.0680902004242,0.292613863945
6083,6083,1.99987506866,78.3491668701,-0.245503753424,0.0673835128546,0.288727372885
6084,6084,2.18219828606,82.2772903442,-0.23480463028,0.0607872307301,0.285675793886
6085,6085,3.08866143227,68.6328048706,-0.243312597275,0.00471814349294,0.231903463602
6086,6086,3.35281062126,76.1327819824,-0.221153467894,-0.00272908061743,0.223105624318
6087,6087,1.74485599995,69.4770431519,-0.24883300066,0.0763989239931,0.3044962883
6088,6088,3.08487176895,67.0858230591,-0.244475230575,-0.0208461023867,0.208980187774
6089,6089,2.00754523277,77.8287734985,-0.247164100409,0.0625869706273,0.290021389723
6090,6090,1.29156076908,87.2977371216,-0.244801670313,0.0675757080317,0.287382811308
6091,6091,2.54646492004,71.9461975098,-0.244124948978,-0.00886151194572,0.226804330945
6092,6092,3.08727192879,73.8810043335,-0.232713758945,0.00569545477629,0.234072804451
6093,6093,2.53526997566,76.8081665039,-0.240453124046,0.00672494620085,0.236931398511
6094,6094,1.71353185177,79.6711578369,-0.237243905663,0.0237547811121,0.245959937572
6095,6095,2.27771043777,77.8540267944,-0.240356341004,0.0397550910711,0.27269282937
6096,6096,2.66204214096,72.2191543579,-0.25035187602,-0.0312777236104,0.210051864386
6097,6097,3.24774551392,72.4154891968,-0.23085065186,-0.0108969807625,0.212384685874
6098,6098,2.90751361847,66.1728210449,-0.256748825312,-0.0272937044501,0.217287287116
6099,6099,1.52884721756,81.7102966309,-0.240334436297,0.0623796395957,0.286368012428
6100,6100,3.46248984337,66.5953674316,-0.243614524603,-0.0329769738019,0.200717374682
6101,6101,1.55453670025,78.8491363525,-0.234959095716,-0.00367595627904,0.222407758236
6102,6102,0.859274029732,77.2739562988,-0.233061149716,0.012324350886,0.228757888079
6103,6103,3.33363437653,64.3705444336,-0.259466975927,-0.0684334933758,0.193580970168
6104,6104,3.46842503548,65.0505142212,-0.249604195356,-0.0498863197863,0.193580970168
6105,6105,1.56065940857,81.2422714233,-0.241849899292,0.0630900263786,0.28887796402
6106,6106,3.1107544899,68.0504989624,-0.245170295238,-0.0127669237554,0.227752134204
6107,6107,2.65408062935,67.5437698364,-0.252648591995,-0.0150043666363,0.223859488964
6108,6108,3.1375105381,75.1425552368,-0.220303788781,0.00489735789597,0.223666131496
6109,6109,2.4266731739,82.2758331299,-0.238682627678,0.0598052702844,0.280813753605
6110,6110,2.62898015976,67.7107467651,-0.251898825169,-0.0131962746382,0.224807858467
6111,6111,2.89688944817,71.8335952759,-0.242976352572,0.0118085630238,0.251793146133
6112,6112,2.69730734825,75.1302337646,-0.2447822541,0.0119053283706,0.254935801029
6113,6113,2.197275877,74.5210494995,-0.242091149092,0.0117954779416,0.246602714062
6114,6114,2.32613921165,79.556968689,-0.240409240127,0.0252071097493,0.271197617054
6115,6115,2.98601436615,69.1971359253,-0.249991938472,-0.0178798511624,0.226974695921
6116,6116,2.20499706268,80.2586746216,-0.234671890736,0.0301970299333,0.266690760851
6117,6117,2.87356448174,72.2020645142,-0.243900746107,0.00908411107957,0.247406408191
6118,6118,2.25200104713,71.7977981567,-0.253494799137,0.0166189856827,0.267299473286
6119,6119,3.41892647743,65.8923950195,-0.24370290339,-0.0361837781966,0.199062362313
6120,6120,0.203178495169,87.817024231,-0.230339303613,0.0264212824404,0.250811874866
6121,6121,1.5427479744,82.0966949463,-0.239696189761,0.0554165393114,0.284673959017
6122,6122,2.53022456169,64.4973144531,-0.251963585615,-0.00375389680266,0.230051830411
6123,6123,3.23104906082,75.2264480591,-0.216412216425,0.0208518821746,0.242667675018
6124,6124,2.74880194664,75.1417694092,-0.248031899333,0.0124174533412,0.261474221945
6125,6125,1.97963654995,78.2196273804,-0.244440719485,0.0723799318075,0.292138963938
6126,6126,2.7243206501,71.5052642822,-0.250444442034,-0.0369542948902,0.20800408721
6127,6127,2.67274522781,74.9601669312,-0.244580715895,0.0264212824404,0.266695350409
6128,6128,3.06647014618,69.3068161011,-0.256123363972,-0.032125659287,0.215784788132
6129,6129,2.12622046471,74.721031189,-0.241370797157,0.0273043122143,0.265418171883
6130,6130,1.92302536964,81.6458892822,-0.235325857997,0.0269168112427,0.258068442345
6131,6131,2.55420708656,72.8530349731,-0.242938518524,-0.00849894434214,0.2248814255
6132,6132,2.63135480881,74.9032363892,-0.243564352393,0.0264212824404,0.265859484673
6133,6133,2.786413908,70.2077484131,-0.247237429023,0.00904517062008,0.243704646826
6134,6134,2.21301078796,79.5238647461,-0.236349582672,0.0329286642373,0.268854141235
6135,6135,3.21707081795,61.1963043213,-0.270460039377,-0.0660226047039,0.193580970168
6136,6136,2.71597290039,68.5009536743,-0.251630663872,-0.013702545315,0.225044876337
6137,6137,2.88153648376,71.6603088379,-0.2440212816,0.0115203820169,0.250377595425
6138,6138,2.79894447327,75.1570205688,-0.245794981718,0.0264212824404,0.265012919903
6139,6139,2.68666100502,73.942817688,-0.244676098228,-0.015689522028,0.225269854069
6140,6140,2.81880521774,75.4643096924,-0.24521920085,0.0264212824404,0.265196084976
6141,6141,3.37829518318,73.3519515991,-0.217980265617,-0.0201743729413,0.207652330399
6142,6142,2.98213291168,70.3394470215,-0.252018749714,0.0117396274582,0.249161273241
6143,6143,2.78200078011,75.4751663208,-0.244241014123,0.0104624088854,0.25273090601
6144,6144,2.81151771545,64.3420639038,-0.258654862642,-0.032310269773,0.214806467295
6145,6145,1.96733570099,79.3206787109,-0.243170455098,0.0762168169022,0.291297495365
6146,6146,3.18775296211,77.5392379761,-0.24186617136,0.0457823090255,0.265422075987
6147,6147,3.13840293884,64.4806747437,-0.268934726715,-0.0609085746109,0.198892116547
6148,6148,2.85142374039,67.3080596924,-0.250353872776,-0.00959387794137,0.226703062654
6149,6149,3.0928041935,65.1622238159,-0.258914619684,-0.0437964238226,0.205689817667
6150,6150,2.01811933517,77.839012146,-0.245969176292,0.0625585913658,0.28833425045
6151,6151,3.34710860252,76.7365875244,-0.255788892508,0.0159372277558,0.243518590927
6152,6152,3.27228546143,68.6770324707,-0.245826169848,-0.0238210260868,0.210686773062
6153,6153,2.17516756058,74.6442108154,-0.242013111711,0.0160049721599,0.251149833202
6154,6154,2.92617869377,75.1820297241,-0.244829773903,0.0264212824404,0.268028944731
6155,6155,2.64553880692,67.8625869751,-0.252396851778,-0.0148608162999,0.227213770151
6156,6156,2.90459680557,75.9108734131,-0.251132667065,0.0264212824404,0.271267443895
6157,6157,2.91966724396,71.5839767456,-0.243043333292,0.0132917296141,0.253065019846
6158,6158,3.31267929077,70.1560897827,-0.244202718139,-0.0133794471622,0.216394647956
6159,6159,3.09911894798,73.2593002319,-0.226381823421,-0.00311299599707,0.2158754915
6160,6160,2.18017840385,80.3553009033,-0.234715506434,0.0280117746443,0.265968888998
6161,6161,1.98596894741,64.4751739502,-0.245313346386,0.0194673314691,0.238878622651
6162,6162,3.03635907173,71.3164367676,-0.244870901108,0.00245644897223,0.228950083256
6163,6163,3.06375432014,71.5844116211,-0.242183193564,0.00303240120411,0.230414956808
6164,6164,1.936653018,77.3855438232,-0.242220804095,0.0766566023231,0.296117246151
6165,6165,2.00013804436,74.2154388428,-0.242155611515,0.0327200330794,0.27418923378
6166,6166,2.6649312973,73.5371780396,-0.245461940765,-0.0180965289474,0.223550140858
6167,6167,2.73664927483,75.2643508911,-0.243845671415,0.0264212824404,0.266237556934
6168,6168,2.98820066452,67.6259002686,-0.257081598043,-0.0304409973323,0.216561555862
6169,6169,3.256980896,75.8640060425,-0.226381823421,0.00771262124181,0.229194432497
6170,6170,1.91292095184,81.1890563965,-0.248660281301,0.0775338336825,0.309795737267
6171,6171,2.43365097046,76.6794586182,-0.241810411215,-0.00657344982028,0.225350320339
6172,6172,1.81256496906,82.1755599976,-0.249185249209,0.0749927014112,0.298685818911
6173,6173,3.20182323456,66.1338195801,-0.246507957578,-0.0288742631674,0.207805991173
6174,6174,0.246492043138,89.8351669312,-0.236789390445,0.069071277976,0.304284244776
6175,6175,3.11747407913,70.5711135864,-0.252199023962,-0.0238729454577,0.224184125662
6176,6176,2.0047185421,78.3528366089,-0.244696930051,0.0671323090792,0.287140160799
6177,6177,2.89966821671,71.6634216309,-0.242784917355,0.012410050258,0.252757966518
6178,6178,3.04601716995,77.597076416,-0.231413587928,0.0149110592902,0.242547899485
6179,6179,2.3349840641,69.6179122925,-0.253496021032,0.0303841233253,0.28846424818
6180,6180,1.38358926773,85.2871246338,-0.242632836103,0.0777542293072,0.298242896795
6181,6181,3.39016056061,66.4647750854,-0.247526586056,-0.0348549708724,0.203563213348
6182,6182,3.25980353355,60.4342918396,-0.262144684792,-0.0479290150106,0.206209570169
6183,6183,2.63140201569,74.5545959473,-0.244684398174,-0.0163074731827,0.224718213081
6184,6184,2.72113037109,68.1614532471,-0.241779431701,0.027930945158,0.266570270061
6185,6185,2.21363425255,79.4666595459,-0.249412983656,-0.0267018340528,0.214394003153
6186,6186,0.251209944487,86.8842010498,-0.229621365666,0.0295996386558,0.254656225443
6187,6187,2.00627613068,78.5992584229,-0.245151162148,0.0673103481531,0.28781658411
6188,6188,2.82396483421,70.3655319214,-0.246071398258,0.0102644711733,0.246052026749
6189,6189,2.96419835091,69.0343475342,-0.249387681484,-0.0166848264635,0.227710217237
6190,6190,3.32144093513,72.1332702637,-0.233950302005,-0.0127241425216,0.213478446007
6191,6191,2.97441363335,71.6036987305,-0.245375394821,0.00277773849666,0.228513211012
6192,6192,2.34755659103,75.6616134644,-0.247540608048,-0.0301540791988,0.214284747839
6193,6193,3.47629189491,73.0682830811,-0.245239108801,0.0071097612381,0.246769368649
6194,6194,2.22939157486,78.9504165649,-0.237160161138,0.0363479293883,0.269145488739
6195,6195,3.2234377861,75.2926254272,-0.226381823421,0.00693742930889,0.227644726634
6196,6196,1.58757293224,82.0159835815,-0.241201594472,0.0153482379392,0.245242014527
6197,6197,2.88333368301,71.4864501953,-0.244033396244,0.0116802109405,0.250365585089
6198,6198,3.00839614868,71.0892333984,-0.2442137748,0.00261302106082,0.228121310472
6199,6199,3.03039073944,71.3352966309,-0.242882147431,0.00289576128125,0.229266703129
6200,6200,2.56545519829,74.7469787598,-0.25180748105,0.0613799989223,0.290589928627
6201,6201,1.92579257488,70.556350708,-0.248174086213,0.0590120591223,0.284479856491
6202,6202,2.6827981472,75.0662918091,-0.242593795061,0.0111855864525,0.249910473824
6203,6203,2.5339679718,72.3866577148,-0.242785409093,-0.00868118181825,0.225074693561
6204,6204,1.39554071426,85.1324386597,-0.242570340633,0.0785769969225,0.29933744669
6205,6205,1.99240326881,78.4795150757,-0.246612519026,0.0688000544906,0.292074948549
6206,6206,2.56912183762,76.2887039185,-0.242178142071,0.00988162308931,0.253535836935
6207,6207,2.42209124565,49.1542205811,-0.275993525982,-0.0641060769558,0.193580970168
6208,6208,3.00399422646,69.8778305054,-0.248534843326,-0.0147259160876,0.228684127331
6209,6209,2.13237380981,74.2010726929,-0.241781771183,0.0200370326638,0.256659984589
6210,6210,3.00371932983,70.0783157349,-0.242050349712,0.00261480174959,0.227045893669
6211,6211,3.23648262024,64.4801483154,-0.260373026133,-0.0389917828143,0.210090219975
6212,6212,1.97666335106,77.5439529419,-0.245700776577,0.0688412338495,0.293894708157
6213,6213,1.36876094341,84.1858901978,-0.239638194442,0.050593033433,0.280023217201
6214,6214,3.02863192558,69.9081802368,-0.251313835382,-0.0184574723244,0.225334763527
6215,6215,3.1667804718,60.4280014038,-0.261275202036,-0.0398516170681,0.204271033406
6216,6216,1.87590813637,71.0602035522,-0.247871026397,0.0581727921963,0.282268673182
6217,6217,3.39996004105,67.8526763916,-0.237260386348,-0.0365691445768,0.193946391344
6218,6218,2.98878383636,74.6089324951,-0.245142489672,0.0264212824404,0.269330620766
6219,6219,2.07536673546,73.3584060669,-0.241808608174,0.0252107847482,0.261818826199
6220,6220,2.98816370964,71.5366363525,-0.24581541121,0.00258372537792,0.227935060859
6221,6221,3.23158884048,73.5249786377,-0.237997293472,0.00181421078742,0.231157660484
6222,6222,2.53194713593,72.9311065674,-0.243515491486,-0.00889346003532,0.224417954683
6223,6223,1.32547140121,86.4276733398,-0.244847357273,0.0756843984127,0.296051710844
6224,6224,2.632625103,75.6694259644,-0.238949596882,0.00988143123686,0.246445447206
6225,6225,2.82981944084,77.751663208,-0.258737117052,0.0264212824404,0.288512378931
6226,6226,3.18756651878,66.5872039795,-0.255101442337,-0.02266401425,0.215488433838
6227,6227,2.16307854652,72.9300613403,-0.253334462643,0.0187321882695,0.266898393631
6228,6228,2.54729652405,71.9927139282,-0.242054566741,-0.0087230913341,0.225677669048
6229,6229,3.26556372643,72.4180908203,-0.232487380505,-0.0110840275884,0.213365808129
6230,6230,3.49914550781,65.3844680786,-0.245830327272,-0.0408836044371,0.194718271494
6231,6231,2.85054373741,72.3292999268,-0.244820982218,0.00717829726636,0.244042605162
6232,6232,2.91475319862,71.7281799316,-0.24346446991,0.0122546590865,0.251139849424
6233,6233,3.48241281509,66.1210784912,-0.245978280902,-0.0402748696506,0.197040498257
6234,6234,3.08086395264,69.383026123,-0.252959221601,-0.0276384688914,0.220396146178
6235,6235,2.68014144897,68.1523895264,-0.252082854509,-0.0145013257861,0.224657803774
6236,6236,2.53387618065,64.7381973267,-0.255372792482,-0.00766405835748,0.222622677684
6237,6237,1.99476921558,78.1661758423,-0.24608373642,0.0680742040277,0.29161632061
6238,6238,2.73746609688,69.737411499,-0.247590631247,0.0074304305017,0.241895765066
6239,6239,3.20965266228,61.9361076355,-0.264043837786,-0.0748625546694,0.193580970168
6240,6240,1.80886304379,81.667755127,-0.237715229392,0.00995431095362,0.240591466427
6241,6241,2.08587193489,73.9154129028,-0.244708493352,0.0173653326929,0.245432421565
6242,6242,2.14339995384,74.4513626099,-0.24124006927,0.0216477811337,0.258388698101
6243,6243,1.99890136719,78.386756897,-0.246010646224,0.067435503006,0.289653241634
6244,6244,3.19847774506,62.1130638123,-0.259382754564,-0.0526150278747,0.19667249918
6245,6245,2.18876600266,79.1428985596,-0.235063880682,0.0372270643711,0.267046630383
6246,6246,1.97356581688,79.3985748291,-0.247370392084,0.0569169968367,0.282183885574
6247,6247,3.07442164421,63.2512512207,-0.258193671703,-0.043395947665,0.205274567008
6248,6248,1.97224974632,78.0545959473,-0.2429279387,0.072906434536,0.290912866592
6249,6249,3.09999155998,79.8890838623,-0.247295975685,0.0264212824404,0.259630769491
6250,6250,1.37071549892,85.2681808472,-0.24262624979,0.07979644835,0.303167968988
6251,6251,2.92907452583,71.4608688354,-0.246147066355,0.00241958536208,0.235924527049
6252,6252,2.27946305275,84.5286865234,-0.236381083727,0.0464029423892,0.275889605284
6253,6253,2.55178356171,73.3764953613,-0.252298235893,-0.0350084379315,0.2127956599
6254,6254,3.31293749809,70.7163848877,-0.231807857752,0.00520454533398,0.226987987757
6255,6255,3.45249795914,72.3376464844,-0.244701087475,0.00621033087373,0.245111435652
6256,6256,2.85134673119,79.1935806274,-0.247558906674,0.045426145196,0.283899307251
6257,6257,3.17498159409,74.6614990234,-0.247125387192,0.0264212824404,0.268696397543
